benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level,avg_high_priority_zones_mapped,avg_time_to_map_first_high_risk,avg_zone_observations
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_connectivity-aware_wildfire_small-static,wildfire,wildfire,0,200,connectivity-aware,wildfire/small-static,200,0.220,1.000,0.000,0.000,400.000,0.000,0.000,0.000,154.455,1.000,0.000,1.000,0.000,0.608,18184.000,0.000,98.406,98.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.082,0.000,1.510,0.000,0.500,0.780,94.000,1.510
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_heavy-loss-cascade-failure,coverage,coverage,0,200,greedy,coverage/heavy-loss-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,6618.070,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592288.020,186.045,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_heavy-loss-multiple-failures,coverage,coverage,0,200,greedy,coverage/heavy-loss-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,6497.710,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663680.925,190.105,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_heavy-loss-no-failures,coverage,coverage,0,200,greedy,coverage/heavy-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,27.225,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_heavy-loss-single-failure,coverage,coverage,0,200,greedy,coverage/heavy-loss-single-failure,200,1.000,1.000,0.000,0.000,16280.595,6090.420,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740010.330,191.470,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_high-latency-cascade-failure,coverage,coverage,0,200,greedy,coverage/high-latency-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,3866.390,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592288.020,185.575,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_high-latency-multiple-failures,coverage,coverage,0,200,greedy,coverage/high-latency-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,3020.080,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663680.925,189.560,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_high-latency-no-failures,coverage,coverage,0,200,greedy,coverage/high-latency-no-failures,200,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_high-latency-single-failure,coverage,coverage,0,200,greedy,coverage/high-latency-single-failure,200,1.000,1.000,0.000,0.000,16280.595,1719.405,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740010.330,191.045,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_ideal-cascade-failure,coverage,coverage,0,200,greedy,coverage/ideal-cascade-failure,200,1.000,1.000,3.000,0.000,1826.415,129.125,0.000,0.000,0.000,0.951,0.000,1.000,2.930,1.000,81394.245,7.610,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_ideal-multiple-failures,coverage,coverage,0,200,greedy,coverage/ideal-multiple-failures,200,1.000,1.000,3.000,0.000,1376.640,80.560,0.000,0.000,0.000,0.959,0.000,1.000,1.940,1.000,61156.125,5.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_ideal-no-failures,coverage,coverage,0,200,greedy,coverage/ideal-no-failures,200,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_ideal-single-failure,coverage,coverage,0,200,greedy,coverage/ideal-single-failure,200,1.000,1.000,3.000,0.000,1129.950,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,50058.000,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_light-loss-cascade-failure,coverage,coverage,0,200,greedy,coverage/light-loss-cascade-failure,200,1.000,1.000,2.180,0.000,9261.360,2940.065,0.000,0.000,0.000,0.980,0.000,1.000,2.860,1.000,420198.165,125.715,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_light-loss-multiple-failures,coverage,coverage,0,200,greedy,coverage/light-loss-multiple-failures,200,1.000,1.000,2.215,0.000,9097.560,2161.695,0.000,0.000,0.000,0.981,0.000,1.000,1.940,1.000,412851.645,113.115,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_light-loss-no-failures,coverage,coverage,0,200,greedy,coverage/light-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,4.675,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_light-loss-single-failure,coverage,coverage,0,200,greedy,coverage/light-loss-single-failure,200,1.000,1.000,2.355,0.000,7486.425,1078.540,0.000,0.000,0.000,0.985,0.000,1.000,1.000,1.000,339531.750,82.535,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_medium-loss-cascade-failure,coverage,coverage,0,200,greedy,coverage/medium-loss-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,5240.530,0.000,0.000,0.000,0.995,0.000,1.000,2.745,1.000,592288.020,185.780,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_medium-loss-multiple-failures,coverage,coverage,0,200,greedy,coverage/medium-loss-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,4756.015,0.000,0.000,0.000,0.997,0.000,1.000,1.915,1.000,663680.925,189.760,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_medium-loss-no-failures,coverage,coverage,0,200,greedy,coverage/medium-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,13.520,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_medium-loss-single-failure,coverage,coverage,0,200,greedy,coverage/medium-loss-single-failure,200,1.000,1.000,0.000,0.000,16280.595,3902.110,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,740010.330,191.200,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_partition-prone-cascade-failure,coverage,coverage,0,200,greedy,coverage/partition-prone-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,5351.680,0.000,0.000,0.000,0.992,0.000,1.000,2.820,1.000,592288.020,185.705,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_partition-prone-multiple-failures,coverage,coverage,0,200,greedy,coverage/partition-prone-multiple-failures,200,1.000,1.000,0.025,0.000,14604.480,4775.960,0.000,0.000,0.000,0.995,0.000,1.000,1.925,1.000,663680.925,189.715,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_partition-prone-no-failures,coverage,coverage,0,200,greedy,coverage/partition-prone-no-failures,200,1.000,1.000,0.000,0.000,18000.000,2697.475,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.660,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_coverage_greedy_coverage_partition-prone-single-failure,coverage,coverage,0,200,greedy,coverage/partition-prone-single-failure,200,1.000,1.000,0.000,0.000,16280.595,3904.160,0.000,0.000,0.000,0.998,0.000,1.000,1.000,1.000,740010.330,191.160,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_greedy_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,200,greedy,emergency-mesh/ideal,200,0.380,0.665,0.000,0.538,7980.000,2493.400,0.000,0.000,1.150,0.668,0.290,2.360,1.255,0.833,769830.000,126.480,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_greedy_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,200,greedy,emergency-mesh/low-loss,200,0.375,0.660,0.000,0.527,7980.000,2772.010,0.000,0.000,1.420,0.663,0.309,2.358,1.250,0.830,767795.625,127.615,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_greedy_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,200,greedy,emergency-mesh/medium-loss,200,0.345,0.520,0.000,0.612,9990.000,4775.565,0.000,0.000,5.030,0.526,0.319,2.274,1.680,0.760,937790.625,188.035,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_greedy_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,200,greedy,emergency-mesh/packet-loss-10,200,0.420,0.695,0.000,0.470,7980.000,2980.165,0.000,0.000,2.025,0.697,0.291,2.364,1.240,0.848,771273.750,121.860,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_emergency-mesh_greedy_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,200,greedy,emergency-mesh/single-failure,200,0.615,0.615,0.855,0.400,5216.000,3071.040,0.000,0.000,1.335,0.277,0.195,2.357,3.935,0.807,487747.625,151.105,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_sar_greedy_sar_ideal,sar,sar,0,200,greedy,sar/ideal,200,0.000,1.000,0.000,0.000,8000.000,5215.760,0.000,0.000,35758.905,0.040,0.000,0.432,4.850,0.743,1149419.280,280.095,80.898,94.837,15.814,0.562,1.125,0.000,0.644,0.576,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,85.714,0.870,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_sar_greedy_sar_standard,sar,sar,0,200,greedy,sar/standard,200,0.000,0.995,0.000,0.000,22386.000,18554.990,0.000,0.000,64055.985,0.031,0.000,0.369,6.805,0.823,4785733.980,399.085,76.157,95.310,29.377,0.482,1.445,0.000,0.446,0.449,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,83.406,1.210,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_greedy_inspection_linear,inspection,inspection,0,200,greedy,inspection/linear,200,1.000,1.000,0.000,0.000,3000.000,0.000,0.000,0.000,4725.000,1.000,0.000,1.000,0.000,1.000,137352.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,0.833,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_greedy_inspection_perimeter,inspection,inspection,0,200,greedy,inspection/perimeter,200,1.000,1.000,0.000,0.000,6000.000,0.000,0.000,0.000,16060.000,1.000,0.000,1.000,0.000,1.000,274704.000,0.000,30.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,1.026,-0.000,0.000,30.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_inspection_greedy_inspection_random,inspection,inspection,0,200,greedy,inspection/random,200,1.000,1.000,0.000,0.000,10000.000,11.480,0.000,0.000,10419.840,0.996,0.000,1.002,0.025,0.995,457840.000,1.285,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.300,1.530,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_greedy_wildfire_high-threat-dynamic,wildfire,wildfire,0,200,greedy,wildfire/high-threat-dynamic,200,0.240,1.000,0.000,0.000,6000.000,0.000,0.000,0.000,1564.075,1.000,0.000,1.000,0.000,0.759,274704.000,0.000,98.530,99.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.285,0.000,3.995,104.000,1.000,3.210,58.610,3.995
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_greedy_wildfire_large-static,wildfire,wildfire,0,200,greedy,wildfire/large-static,200,0.305,1.000,0.000,0.000,9000.000,0.000,0.000,0.000,1209.130,1.000,0.000,1.000,0.000,0.842,410760.000,0.000,98.703,99.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.475,0.000,5.765,0.000,0.467,0.960,89.880,5.765
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_greedy_wildfire_medium-dynamic,wildfire,wildfire,0,200,greedy,wildfire/medium-dynamic,200,0.240,1.000,0.000,0.000,4800.000,0.000,0.000,0.000,1165.570,1.000,0.000,1.000,0.000,0.760,219504.000,0.000,98.538,99.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.289,0.000,3.975,116.000,1.000,1.500,148.706,3.975
2026-05-31T021752Z_all_200_custom,2026-05-31T021752Z_all_200_custom_wildfire_greedy_wildfire_small-static,wildfire,wildfire,0,200,greedy,wildfire/small-static,200,0.220,1.000,0.000,0.000,400.000,0.000,0.000,0.000,154.455,1.000,0.000,1.000,0.000,0.608,18184.000,0.000,98.406,98.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.082,0.000,1.510,0.000,0.500,0.780,94.000,1.510
