benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level,avg_high_priority_zones_mapped,avg_time_to_map_first_high_risk,avg_zone_observations
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_ideal-single-failure,coverage,coverage,0,500,cbba,coverage/ideal-single-failure,500,1.000,1.000,3.000,0.000,1131.300,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,50118.372,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_light-loss-cascade-failure,coverage,coverage,0,500,cbba,coverage/light-loss-cascade-failure,500,1.000,1.000,2.250,0.000,9597.492,3059.478,0.000,0.000,0.000,0.981,0.000,1.000,2.868,1.000,435509.010,130.864,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_light-loss-multiple-failures,coverage,coverage,0,500,cbba,coverage/light-loss-multiple-failures,500,1.000,1.000,2.326,0.000,9036.864,2144.176,0.000,0.000,0.000,0.981,0.000,1.000,1.938,1.000,410083.812,112.166,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_light-loss-no-failures,coverage,coverage,0,500,cbba,coverage/light-loss-no-failures,500,1.000,1.000,0.000,0.000,90.000,4.592,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_light-loss-single-failure,coverage,coverage,0,500,cbba,coverage/light-loss-single-failure,500,1.000,1.000,2.410,0.000,6911.460,989.964,0.000,0.000,0.000,0.984,0.000,1.000,1.000,1.000,313348.284,75.408,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_medium-loss-cascade-failure,coverage,coverage,0,500,cbba,coverage/medium-loss-cascade-failure,500,1.000,1.000,0.006,0.000,13042.584,5240.326,0.000,0.000,0.000,0.995,0.000,1.000,2.736,1.000,592485.228,185.686,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_medium-loss-multiple-failures,coverage,coverage,0,500,cbba,coverage/medium-loss-multiple-failures,500,1.000,1.000,0.000,0.000,14606.208,4757.038,0.000,0.000,0.000,0.997,0.000,1.000,1.908,1.000,663758.532,189.676,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_medium-loss-no-failures,coverage,coverage,0,500,cbba,coverage/medium-loss-no-failures,500,1.000,1.000,0.000,0.000,90.000,13.484,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_medium-loss-single-failure,coverage,coverage,0,500,cbba,coverage/medium-loss-single-failure,500,1.000,1.000,0.000,0.000,16280.730,3903.610,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,740016.270,191.210,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_partition-prone-cascade-failure,coverage,coverage,0,500,cbba,coverage/partition-prone-cascade-failure,500,0.996,0.996,0.018,0.000,13042.584,5356.392,0.000,0.000,0.000,0.992,0.000,1.000,2.818,1.000,592485.228,185.600,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_partition-prone-multiple-failures,coverage,coverage,0,500,cbba,coverage/partition-prone-multiple-failures,500,1.000,1.000,0.018,0.000,14606.208,4778.932,0.000,0.000,0.000,0.995,0.000,1.000,1.924,1.000,663758.532,189.606,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_partition-prone-no-failures,coverage,coverage,0,500,cbba,coverage/partition-prone-no-failures,500,1.000,1.000,0.000,0.000,18000.000,2699.948,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.676,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_cbba_coverage_partition-prone-single-failure,coverage,coverage,0,500,cbba,coverage/partition-prone-single-failure,500,1.000,1.000,0.014,0.000,16280.730,3906.704,0.000,0.000,0.000,0.998,0.000,1.000,1.000,1.000,740016.270,191.154,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_emergency-mesh_cbba_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,500,cbba,emergency-mesh/ideal,500,0.386,0.634,0.000,0.670,7980.000,2651.256,0.000,0.000,3.392,0.637,0.516,2.358,1.436,0.817,763650.250,134.022,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_emergency-mesh_cbba_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,500,cbba,emergency-mesh/low-loss,500,0.404,0.650,0.000,0.653,7980.000,2889.520,0.000,0.000,3.512,0.653,0.500,2.354,1.422,0.825,765022.000,133.072,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_emergency-mesh_cbba_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,500,cbba,emergency-mesh/medium-loss,500,0.330,0.466,0.000,0.783,9990.000,4952.360,0.000,0.000,6.024,0.473,0.680,2.270,1.836,0.733,934779.000,200.466,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_emergency-mesh_cbba_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,500,cbba,emergency-mesh/packet-loss-10,500,0.410,0.642,0.000,0.589,7980.000,3171.526,0.000,0.000,4.400,0.650,0.465,2.358,1.442,0.821,766059.500,130.244,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_emergency-mesh_cbba_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,500,cbba,emergency-mesh/single-failure,500,0.606,0.606,0.744,0.524,5390.300,3175.488,0.000,0.000,3.554,0.256,0.334,2.361,4.084,0.803,502730.350,156.068,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_sar_cbba_sar_ideal,sar,sar,0,500,cbba,sar/ideal,500,0.000,0.036,0.000,1.034,8000.000,6597.212,0.000,0.000,5597.164,0.038,0.000,0.326,4.846,0.142,754277.280,294.642,80.732,95.251,10.150,0.555,1.110,0.000,0.609,0.538,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,86.028,0.100,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_sar_cbba_sar_standard,sar,sar,0,500,cbba,sar/standard,500,0.000,0.010,0.000,1.054,22386.000,20203.196,0.000,0.000,10771.024,0.016,0.000,0.283,6.812,0.077,2372325.648,399.622,75.463,95.661,12.556,0.425,1.274,0.000,0.429,0.426,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,83.371,0.160,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_inspection_cbba_inspection_linear,inspection,inspection,0,500,cbba,inspection/linear,500,1.000,1.000,0.000,0.000,3000.000,0.000,0.000,0.000,3875.004,1.000,0.000,1.176,0.000,0.689,137352.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.950,0.504,0.000,0.279,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_inspection_cbba_inspection_perimeter,inspection,inspection,0,500,cbba,inspection/perimeter,500,1.000,0.000,0.000,1.000,6000.000,2808.000,0.000,0.000,5173.870,0.068,0.000,1.036,1.000,0.000,274704.000,468.000,20.549,27.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.943,2.270,20.632,0.338,-0.000,0.000,26.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_inspection_cbba_inspection_random,inspection,inspection,0,500,cbba,inspection/random,500,1.000,0.582,0.000,1.000,10000.000,1038.148,0.000,0.000,10827.656,0.763,0.000,1.097,0.660,0.523,457840.000,114.730,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.956,1.022,5.386,0.381,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_wildfire_cbba_wildfire_high-threat-dynamic,wildfire,wildfire,0,500,cbba,wildfire/high-threat-dynamic,500,0.094,1.000,0.000,0.000,6000.000,0.000,0.000,0.000,2942.780,1.000,0.000,1.000,0.000,0.700,274704.000,0.000,97.922,99.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.004,0.000,3.910,104.000,1.000,3.208,61.640,5.802
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_wildfire_cbba_wildfire_large-static,wildfire,wildfire,0,500,cbba,wildfire/large-static,500,0.128,1.000,0.000,0.000,9000.000,0.000,0.000,0.000,2608.678,1.000,0.000,1.000,0.000,0.807,410760.000,0.000,97.890,99.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.265,0.000,5.556,0.000,0.467,0.924,97.147,8.382
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_wildfire_cbba_wildfire_medium-dynamic,wildfire,wildfire,0,500,cbba,wildfire/medium-dynamic,500,0.104,1.000,0.000,0.000,4800.000,0.000,0.000,0.000,2174.758,1.000,0.000,1.000,0.000,0.699,219504.000,0.000,97.895,99.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.002,0.000,3.878,116.000,1.000,1.564,149.447,4.300
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_wildfire_cbba_wildfire_small-static,wildfire,wildfire,0,500,cbba,wildfire/small-static,500,0.182,1.000,0.000,0.000,400.000,0.000,0.000,0.000,189.112,1.000,0.000,1.000,0.000,0.585,18184.000,0.000,98.341,98.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,95.972,0.000,1.446,0.000,0.500,0.718,98.766,1.446
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_heavy-loss-cascade-failure,coverage,coverage,0,500,centralized,coverage/heavy-loss-cascade-failure,500,1.000,1.000,0.000,0.000,13042.584,6617.944,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592485.228,186.014,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_heavy-loss-multiple-failures,coverage,coverage,0,500,centralized,coverage/heavy-loss-multiple-failures,500,1.000,1.000,0.000,0.000,14606.208,6496.908,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663758.532,189.996,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_heavy-loss-no-failures,coverage,coverage,0,500,centralized,coverage/heavy-loss-no-failures,500,1.000,1.000,0.000,0.000,90.000,26.922,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_heavy-loss-single-failure,coverage,coverage,0,500,centralized,coverage/heavy-loss-single-failure,500,1.000,1.000,0.000,0.000,16280.730,6088.710,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740016.270,191.454,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_high-latency-cascade-failure,coverage,coverage,0,500,centralized,coverage/high-latency-cascade-failure,500,1.000,1.000,0.000,0.000,13042.584,3863.264,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592485.228,185.482,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_high-latency-multiple-failures,coverage,coverage,0,500,centralized,coverage/high-latency-multiple-failures,500,1.000,1.000,0.000,0.000,14606.208,3018.572,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663758.532,189.478,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_high-latency-no-failures,coverage,coverage,0,500,centralized,coverage/high-latency-no-failures,500,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_high-latency-single-failure,coverage,coverage,0,500,centralized,coverage/high-latency-single-failure,500,1.000,1.000,0.000,0.000,16280.730,1719.270,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740016.270,191.030,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_ideal-cascade-failure,coverage,coverage,0,500,centralized,coverage/ideal-cascade-failure,500,1.000,1.000,3.000,0.000,1845.342,130.850,0.000,0.000,0.000,0.951,0.000,1.000,2.924,1.000,82246.338,7.748,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_ideal-multiple-failures,coverage,coverage,0,500,centralized,coverage/ideal-multiple-failures,500,1.000,1.000,3.000,0.000,1386.288,80.812,0.000,0.000,0.000,0.959,0.000,1.000,1.938,1.000,61590.132,5.868,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_ideal-no-failures,coverage,coverage,0,500,centralized,coverage/ideal-no-failures,500,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_ideal-single-failure,coverage,coverage,0,500,centralized,coverage/ideal-single-failure,500,1.000,1.000,3.000,0.000,1131.300,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,50118.372,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_light-loss-cascade-failure,coverage,coverage,0,500,centralized,coverage/light-loss-cascade-failure,500,1.000,1.000,2.250,0.000,8307.126,2586.404,0.000,0.000,0.000,0.976,0.000,1.000,2.868,1.000,376717.158,110.382,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_light-loss-multiple-failures,coverage,coverage,0,500,centralized,coverage/light-loss-multiple-failures,500,1.000,1.000,2.326,0.000,6658.848,1523.198,0.000,0.000,0.000,0.974,0.000,1.000,1.938,1.000,301764.132,79.138,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_light-loss-no-failures,coverage,coverage,0,500,centralized,coverage/light-loss-no-failures,500,1.000,1.000,0.000,0.000,90.000,4.592,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_light-loss-single-failure,coverage,coverage,0,500,centralized,coverage/light-loss-single-failure,500,1.000,1.000,2.410,0.000,2400.084,288.338,0.000,0.000,0.000,0.977,0.000,1.000,1.000,1.000,107921.268,19.718,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_medium-loss-cascade-failure,coverage,coverage,0,500,centralized,coverage/medium-loss-cascade-failure,500,1.000,1.000,0.006,0.000,13042.584,5240.326,0.000,0.000,0.000,0.995,0.000,1.000,2.736,1.000,592485.228,185.686,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_medium-loss-multiple-failures,coverage,coverage,0,500,centralized,coverage/medium-loss-multiple-failures,500,1.000,1.000,0.000,0.000,14606.208,4757.038,0.000,0.000,0.000,0.997,0.000,1.000,1.908,1.000,663758.532,189.676,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_medium-loss-no-failures,coverage,coverage,0,500,centralized,coverage/medium-loss-no-failures,500,1.000,1.000,0.000,0.000,90.000,13.484,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_medium-loss-single-failure,coverage,coverage,0,500,centralized,coverage/medium-loss-single-failure,500,1.000,1.000,0.000,0.000,16280.730,3903.610,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,740016.270,191.210,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_partition-prone-cascade-failure,coverage,coverage,0,500,centralized,coverage/partition-prone-cascade-failure,500,1.000,1.000,0.018,0.000,13042.584,5356.392,0.000,0.000,0.000,0.992,0.000,1.000,2.818,1.000,592485.228,185.600,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_partition-prone-multiple-failures,coverage,coverage,0,500,centralized,coverage/partition-prone-multiple-failures,500,1.000,1.000,0.018,0.000,14606.208,4778.932,0.000,0.000,0.000,0.995,0.000,1.000,1.924,1.000,663758.532,189.606,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T023230Z_all_500_custom,2026-05-31T023230Z_all_500_custom_coverage_centralized_coverage_partition-prone-no-failures,coverage,coverage,0,500,centralized,coverage/partition-prone-no-failures,500,1.000,1.000,0.000,0.000,18000.000,2699.948,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.676,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
